attached_links_url,attached_medias_url,attached_videos,author_id,author_username,community_notes,conversation_id,created_time,favorite_count,geo_lat,geo_lon,id,in_reply_to_post_id,in_reply_to_profile_id,in_reply_to_profile_username,place_country_code,place_country_name,place_full_name,place_type,post_type,quote_count,quoted_status_id,quoted_status_profile_username,reply_count,retweet_count,source,text,text_lang,text_tagged_users,text_tags,timestamp,view_count,term,sentiment,tone,tweet_insert_timestamp
,,,410721846,helenvanhulle,,1727228136390017031,2023-11-22T07:30:52,12,,,1727228136390017031,,,,,,,,quote,0,1727041104833384729,irinaheaver,0,1,,"👀 #bitcoin women

The UAE has taken strategic steps to position itself as a pioneer in the cryptocurrency and bitcoin industry.

The proactive involvement of government agencies, particularly the Dubai Financial Services Authority (DFSA), has played a key role in nurturing an…",en,,bitcoin,1700638252,573,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,1292728089076797440,goetz_alain,,1727248691948331464,2023-11-22T08:52:33,24,,,1727248691948331464,,,,,,,,quote,3,1726944361097626004,dmccauthority,5,6,,It was great to witness the growing discussions within the precious metal industry on responsible sourcing at the 11th edition of the Dubai Precious Metals Conference. It's crucial for players to remember that meeting the world's demand for these precious metals must be tagged to…,en,,,1700643153,3865,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_hzdLMXkAALWBZ.jpg--|--https://video.twimg.com/amplify_video/1727257402171445248/vid/avc1/720x1280/5Sc3-1iXT3SvBIKD.mp4?tag=14,https://video.twimg.com/amplify_video/1727257402171445248/vid/avc1/720x1280/5Sc3-1iXT3SvBIKD.mp4?tag=14,1494219742374252544,oasisxworld,,1727257467699040695,2023-11-22T09:27:25,14,,,1727257467699040695,,,,,,,,post,0,,,0,2,,"We're happy to announce that @oasisxworld is part of the Finance Today Summit 2023 in #Dubai co-hosted by @TDe_Fi.

➡️Finance Today Summit: Future of Finance: Navigating the transition, unlocking the potential & defining the new financial world. 

With 100s of industry leaders… https://t.co/ix2gUQbCQU",en,TDe_Fi--|--oasisxworld,dubai,1700645245,328,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://bit.ly/3Qy8WNK,https://pbs.twimg.com/media/F_iA5VMWoAA58nu.jpg,,2401739455,optris,,1727272277837004842,2023-11-22T10:26:16,1,,,1727272277837004842,,,,,,,,post,0,,,0,0,,"Get ready for Big 5️⃣ Global, Dubai, the largest and most influential event for the construction industry with its global hub.

▶ Get registered now: https://t.co/QRecxkLlyQ

#optris #whentemperaturematters #temperaturemeasurement #thebig5show #constructionindustry #thebig5show https://t.co/FpiTQ3XyqU",en,,constructionindustry--|--optris--|--temperaturemeasurement--|--thebig5show--|--whentemperaturematters,1700648776,29,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-villa-communities-see-doubling-of-capital-values-crossing-2014-peaks,https://pbs.twimg.com/media/F_iTcUiWEAAVMH6.jpg,,1416730691509706756,Amira_H_Sajwani,,1727292678394515681,2023-11-22T11:47:20,34,,,1727292678394515681,,,,,,,,post,0,,,2,4,,"Dubai’s real estate industry has grown leaps and bounds over the past few years, riding on consistently high - and seemingly insatiable - consumer demand.

One such segment that has consistently enjoyed strong investor appetite is villa communities, and I'm proud to say that… https://t.co/KdPPD4BwNP",en,,,1700653640,2208,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_icFy0XIAAdxY8.jpg,,504236742,HHAhmedBinSaeed,,1727302168414474528,2023-11-22T12:25:04,33,,,1727302173464146355,1727302168414474528,504236742,HHAhmedBinSaeed,,,,,reply,0,,,2,11,,"It was a pleasure to attend and meet the industry luminaries who are not only helping shape the future of logistics, but solidifying Dubai's position as a global hub of commerce.

(2/2) https://t.co/0jBzVLVUb6",en,,,1700655904,4176,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://mediaoffice.ae/en/news/2023/November/02-11/Hamdan-bin-Mohammed-launches-Dubai-Program-for-Gaming-2033,https://pbs.twimg.com/media/F_iyJ3QXMAApXAn.jpg,,181590700,estedia21,,1727326792330223685,2023-11-22T14:02:54,136,,,1727326792330223685,,,,,,,,post,0,,,3,29,,"An honor to meet His Highness @MaktoumMohammed this morning. Just a few weeks ago, the Dubai Program for #Gaming got the green light under the #Metaverse Strategy, focusing on talent, content & tech to create 30K new jobs in the gaming industry:

https://t.co/X1CLjZXW9E https://t.co/OZbetu8Iac",en,MaktoumMohammed,gaming--|--metaverse,1700661774,4379,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,33679229,Industry_Bitch,,1727492010561429681,2023-11-23T00:59:25,2,,,1727492010561429681,,,,,,,,quote,0,1727203787205706047,AkanButNoJeezyy,0,0,,I jeed to know what Attena did?! Why she get arrested at the border? ITS Dubai so Imma guess cause her fit...she too naked?!,en,,,1700701165,149,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,147875581,jrwatkis,,1727531304881725534,2023-11-23T03:35:33,2,,,1727531304881725534,,,,,,,,post,0,,,0,0,,"In terms of charts, the Jamaican music scene is not anymore different than any other country. 

There are artists who chart locally in the US,  South Africa, Dubai, or Brazil who never cross markets. 

Home town heroes are the backbone of the music industry. https://t.co/U3dw756rTu",en,,,1700710533,101,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_mDNU1bgAAX9rU.jpg,,1396753526504574982,LAcadey,,1727556211867013422,2023-11-23T05:14:32,0,,,1727556211867013422,,,,,,,,post,0,,,0,0,,"The Gevora Hotel in Dubai, standing tall at 356 meters (1,168 feet), is the world's tallest hotel. Just like this iconic skyscraper, our hotel management college aims to elevate careers in the hospitality industry. Reach new heights with us! https://t.co/JNYNSRjth9",en,,,1700716472,39,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://bit.ly/43JB03R,https://pbs.twimg.com/media/F_mUN4pXIAA546f.jpg,,167514756,EyeOfRiyadh,,1727574910728319236,2023-11-23T06:28:50,8,,,1727574910728319236,,,,,,,,post,0,,,0,6,,"Join us for the largest World Tobacco event ever held. Meet 250+ suppliers
at Dubai World Trade Centre for the essential buying, networking, and
educational event for the tobacco industry.
Register for FREE: https://t.co/jiR7J1gjZv https://t.co/BgLW0GO2lE",en,,,1700720930,1186,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_mdMc_XkAAnF6a.jpg,,33836064,DGCX,,1727584771889389944,2023-11-23T07:08:01,21,,,1727584771889389944,,,,,,,,post,1,,,0,5,,"We are pleased to welcome @RonStoeferle, Incrementum AG's Managing Partner and Fund Manager at #DGCX for a session attended by our members. He presented #Europe's perspectives on the #gold market, and highlighted key opportunities to grow the #preciousmetals industry from #Dubai. https://t.co/aHevEtgVcp",en,RonStoeferle,dgcx--|--dubai--|--europe--|--gold--|--preciousmetals,1700723281,9392,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,1978853587,Chebasak_,,1727576834106134712,2023-11-23T07:16:35,378,,,1727586927027605872,1727584931851698427,1978853587,Chebasak_,,,,,reply,0,,,8,63,,"So, where does Ann njeri come in? A business lady who has lived in Dubai. She  has been in the industry and understands all the logistics around the oil business. When she gets wind of it, she ventures into it immediately. She imports 10000 metric tones of oil..",en,,,1700723795,94121,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://www.iea.org/news/oil-and-gas-industry-faces-moment-of-truth-and-opportunity-to-adapt-as-clean-energy-transitions-advance,,,32347467,Mohnitor,,1727593651956502923,2023-11-23T07:43:18,11,,,1727593651956502923,,,,,,,,post,1,,,2,2,,"“The oil and gas industry is facing a moment of truth at #COP28 in #Dubai. With the world suffering the impacts of a worsening climate crisis, continuing with business as usual is neither socially nor environmentally responsible,” @IEA @fbirol 

https://t.co/hm0jeXWBNg",en,IEA--|--fbirol,cop28--|--dubai,1700725398,2795,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_m9WRkWwAAH2pW.jpg--|--https://pbs.twimg.com/media/F_m9WRoXIAA-5OF.jpg,,4297461496,sourceinvest,,1727620153263677849,2023-11-23T09:28:36,0,,,1727620153263677849,,,,,,,,post,0,,,0,0,,"#networking event no.1 of the Dubai 2023 trip 🌃

We met people from around the world and had some very interesting discussions with a range of industry experts.

Brilliant event, people and night time views of the Dubai Marina. https://t.co/XGDY5PJ8dI",en,,networking,1700731716,58,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_nA-IUW8AAnJ9S.jpg--|--https://pbs.twimg.com/media/F_nA-IUWwAAazGt.jpg--|--https://pbs.twimg.com/media/F_nA-IVW4AAZVJA.jpg--|--https://pbs.twimg.com/media/F_nA-IVWgAA87Uu.jpg,,4120332556,MatsGranryd,,1727624115660415315,2023-11-23T09:44:21,9,,,1727624115660415315,,,,,,,,post,0,,,0,4,,Great to be on the ground at @ITU World Radiocommunication Conference in #Dubai!!Over the next 4 weeks delegates at #ITUWRC have the chance to build on #mobile industry’s success over the past 35 years & make sure we leave no one behind in the digital age #BenefitofBillions https://t.co/B7a0iRhqjG,en,ITU,benefitofbillions--|--dubai--|--ituwrc--|--mobile,1700732661,1440,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_myz-nbgAANj1e.jpg,,1704309569948884992,www_house_com,,1727662781841936618,2023-11-23T12:18:00,0,,,1727662781841936618,,,,,,,,post,0,,,0,0,,"According to reports, villa prices in Dubai have surpassed previous peak levels, but due to historical oversupply, apartment prices are 10% to 20% lower than previous peaks. The real estate industry in Dubai continues to move against the global trend. https://t.co/tUULfkNLu7",en,,,1700741880,19,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://video.twimg.com/ext_tw_video/1725490830243196928/pu/vid/avc1/1280x720/18BTa-tMFGTO8PtS.mp4?tag=12,https://video.twimg.com/ext_tw_video/1725490830243196928/pu/vid/avc1/1280x720/18BTa-tMFGTO8PtS.mp4?tag=12,1604504668629090307,S_Z_Adil,,1727665046619091307,2023-11-23T12:27:00,0,,,1727665046619091307,,,,,,,,post,0,,,0,0,,"Gulf region and Ai
full podcast on youtube
~
#dubai #riyadh 
#Agritechnica #agriculture #agritech #Gitex #podcast #tech #Web3 #industry #technology #iot https://t.co/HTsTJs6IU8",en,,agriculture--|--agritech--|--agritechnica--|--dubai--|--gitex--|--industry--|--iot--|--podcast--|--riyadh--|--tech--|--technology--|--web3,1700742420,50,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_n7vzVbMAAA_nE.jpg--|--https://pbs.twimg.com/media/F_n7zo1bwAAb0in.jpg,,57167586,indianeagle,,1727690732839047347,2023-11-23T14:09:04,0,,,1727690732839047347,,,,,,,,post,0,,,0,0,,"#Emirates heralds a new era in #aviation!

It becomes the world's first airline to operate #A380 with one of its four engines powered by 100% #sustainable aviation fuel (SAF). The test flight took off from Dubai. Aviation industry's path to #netzero carbon emissions is closer! https://t.co/rpf8temuuy",en,,a380--|--aviation--|--emirates--|--netzero--|--sustainable,1700748544,139,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://www.ft.com/content/0f5ba078-14f4-4ede-9d0c-cf39ca18918d,,,1295779929120837633,ClubAdaptation,,1727767016306839631,2023-11-23T19:12:11,0,,,1727767016306839631,,,,,,,,post,0,,,1,1,,"Oil producers face ‘moment of truth’ over green investment, IEA warns—“The oil and gas industry is facing a moment of truth at COP28 in Dubai,” said @IEA executive director @fbirol referring to the international climate conference… https://t.co/BWkZnqQGyp @FT @RachelMillardAS",en,FT--|--IEA--|--RachelMillardAS--|--fbirol,,1700766731,41,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_qCWrJX0AAFHAT.jpg--|--https://pbs.twimg.com/media/F_qCWsGWEAEabn8.jpg--|--https://pbs.twimg.com/media/F_qCWsrWAAAbQVv.jpg,,1715276083673595904,fazzabinm441,,1727836793339339046,2023-11-23T23:49:27,1,,,1727836793339339046,,,,,,,,post,0,,,0,0,,"During the Dubai Executive Council meeting, we adopted a range of incentives to double the contribution of the agrotechnology and industry sectors to Dubai's economy within 10 years in support of Dubai's D33 Economic Agenda And we adopted the plan of phasing out single-use plasti https://t.co/9F3wjIEXBW",en,,,1700783367,40,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_q-t0Za8AAALLJ.jpg--|--https://pbs.twimg.com/media/F_q-t9UaAAAIKxA.jpg--|--https://pbs.twimg.com/media/F_q-uG4bUAATWBk.jpg--|--https://pbs.twimg.com/media/F_q-uNpaEAApNWw.jpg,,741838431160934400,OrientInsurance,,1727903110205689880,2023-11-24T04:12:59,1,,,1727903110205689880,,,,,,,,post,0,,,0,0,,"It was an unforgettable day at Festival Arena, Dubai Festival City, as we came together with industry leaders and delegates to strengthen our bonds with brokers! #OrientInsurance #BrokerEvent https://t.co/piCD2Sm43X",en,,brokerevent--|--orientinsurance,1700799179,22,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_rIrBcWQAAx52D.jpg,,1182239923635703808,TAGTravel_Za,,1727914051030712335,2023-11-24T04:56:27,1,,,1727914051030712335,,,,,,,,post,0,,,0,2,,"World Travel Awards is delighted to announce that it will host its Grand Final 2023 – the climax of its 30th anniversary of rewarding travel excellence – at Dubai’s iconic Burj Al Arab.

It will take place on 1 Dec 2023, with the who’s who of the global industry in attendance. https://t.co/xwzCQMPucY",en,,,1700801787,43,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_rRqBfaYAAe-j2.jpg,,69250423,sanjaybjumaani,,1727923933687763235,2023-11-24T05:35:43,8,,,1727923933687763235,,,,,,,,post,0,,,1,0,,"Years ago when we met in Dubai, I told him he has a readymade name as Kumar Sanu Bhattacharjee adds to 6, Venus, best for his industry💰🎼🏆 

Glad to learn that he has lend his voice to one of our flicks, #Simmba!

#Numerology #Jumaani #Jumaanified #SwettaJumaani #SanjayBJumaani https://t.co/UXKZuZ3Um1",en,,jumaani--|--jumaanified--|--numerology--|--sanjaybjumaani--|--simmba--|--swettajumaani,1700804143,991,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,2923588543,titus_nithin,,1727925339320459447,2023-11-24T05:41:18,0,,,1727925339320459447,,,,,,,,post,0,,,0,0,,"To all doing business in the construction industry in Abu Dhabi and Dubai be very careful, contractors are only here to screw you in all ways possible. They only want to profit out of your contracts. Ruthless.",en,,,1700804478,12,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,1514702767054589956,OMOTOSO52,,1727964110774513930,2023-11-24T08:15:22,0,,,1727964110774513930,,,,,,,,post,0,,,1,0,,"Skill you should put into consideration to learn starting from now till next year by staying consistent with it.

TRADING:- Trading is a BIG industry according to my legit crypto mentor from DUBAI.

.",en,,,1700813722,6,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_sG1svXUAAqrfk.jpg,,1396820330107314178,AgaBullion__,,1727982534254830073,2023-11-24T09:28:35,2,,,1727982534254830073,,,,,,,,post,0,,,0,0,,"A vivid snapshot from DPMC (Dubai Precious Metals Conference) 2023, where diverse insights and expertise converged, lighting up the precious metals' industry. https://t.co/KJBqvZwj6z",en,,,1700818115,28,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://www.irishexaminer.com/news/arid-41275654.html,,,3817211188,CorkGreens,,1727982714358247510,2023-11-24T09:29:18,2,,,1727982714358247510,,,,,,,,post,0,,,0,2,,"""The oil and gas industry is facing a moment of truth at Cop28 in Dubai. With the world suffering the impacts of a worsening climate crisis, continuing with business as usual is neither socially nor environmentally responsible.""
- Faith Birol, IEA

https://t.co/lpMNwLPOYl",en,,,1700818158,131,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://lnkd.in/dZ6qHqcq,https://pbs.twimg.com/media/F_tckz2a4AAZHto.jpg,,1691440025668296704,proptechbuzz,,1728076820480700682,2023-11-24T15:43:14,0,,,1728076820480700682,,,,,,,,post,0,,,0,0,,"Dubai Municipality has set the stage for a transformative leap in the construction industry with its latest online system for building permits.

Read more https://t.co/Sul1l7CDLJ https://t.co/TzNvldaqbP",en,,,1700840594,15,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://video.twimg.com/ext_tw_video/1728083807876624385/pu/vid/avc1/720x1280/to9RTF0xkFz8aMhg.mp4?tag=12,https://video.twimg.com/ext_tw_video/1728083807876624385/pu/vid/avc1/720x1280/to9RTF0xkFz8aMhg.mp4?tag=12,65098880,fitbodiesinc,,1728083939615494635,2023-11-24T16:11:32,1,,,1728083939615494635,,,,,,,,post,0,,,0,0,,The Dubai Active Industry is about to kick off and Fit Bodies is proud to be a part of this legendary gathering. Looking forward to meeting you all! https://t.co/5qaHdnDIJn,en,,,1700842292,41,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://boardroom.global/dubai-association-centre-conference-2024-unleashing-change-globally/,https://pbs.twimg.com/media/F_tn7nvXkAA-QnF.jpg,,824281416104034305,theboardroommag,,1728089686193721591,2023-11-24T16:34:22,1,,,1728089686193721591,,,,,,,,post,0,,,0,1,,"The #Dubai Association Centre Conference 2024 is returning on Feb 27-28, spotlighting how #associations drive global change. 🌟Join industry leaders at this dynamic forum. 
https://t.co/fze0A5wr6x https://t.co/iDTD0CW6Ul",en,,associations--|--dubai,1700843662,99,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_w0IELXoAAE8q7.jpg,,1463056793517522944,TheSummerNews2,,1728313678250840123,2023-11-25T07:24:26,4,,,1728313678250840123,,,,,,,,post,0,,,0,2,,"A 36-year-old man died when his 38-year-old wife punched him on the nose after he refused to take her to Dubai for her birthday celebration.
The victim Nikhil Khanna, a businessman in the construction industry, had a love marriage with Renuka six years ago and the shocking… https://t.co/YQDTr8Ig8Z",en,,,1700897066,641,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_yC3V9bIAAxb2K.jpg,,1533727132614070273,tianshangdefen2,,1728400274849665200,2023-11-25T13:08:32,0,,,1728400274849665200,,,,,,,,post,0,,,0,0,,Shandong Heavy Industry Group Global Partner Conference and New Product Exhibition Held in Dubai https://t.co/rj9tchwQts,en,,,1700917712,18,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_yzIn-WYAA5I92.jpg--|--https://pbs.twimg.com/media/F_yzIn_WYAAFjrf.jpg--|--https://pbs.twimg.com/media/F_yzIoGWAAAui7E.jpg--|--https://pbs.twimg.com/media/F_yzIoIW8AAjvuS.jpg,,2237264757,MoazBkry,,1728453369000255567,2023-11-25T16:39:30,7,24.918420320000003,55.419732380000006,1728453369000255567,,,,AE,United Arab Emirates,"Dubai, United Arab Emirates",admin,post,0,,,2,0,,"Grateful for the incredible opportunity to showcase our innovations at the InterMobility Expo in Dubai.
Connecting with industry leaders and paving the way for a future of innovation in mobility.
#InterMobilityExpo #Dubai https://t.co/48aAhzbCfI",en,,dubai--|--intermobilityexpo,1700930370,262,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_zpxgsXAAAUSi7.jpg,,874085908190027776,EltayebKambal,,1728513663601131978,2023-11-25T20:39:06,1,,,1728513663601131978,,,,,,,,post,0,,,0,1,,"Indians are now the biggest real estate investors in Dubai, and they have a significant influence on the direction of the real estate industry in the area.....
#المستشار_العقاري_الطيب_كمبال https://t.co/qEY2L4In4q",en,,المستشار_العقاري_الطيب_كمبال,1700944746,47,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://econ.st/46taY6q,,,5988062,TheEconomist,,1728613830979109180,2023-11-26T03:17:08,38,,,1728613830979109180,,,,,,,,post,0,,,21,5,,"India’s government wants to create aviation hubs akin to Dubai. Four new airports and four new terminals have opened in the past 12 months.

But the industry is still dogged by old problems: https://t.co/0EDJ0cuZtt  👇",en,,,1700968628,81466,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,71530488,NVallangi,,1728666950958710856,2023-11-26T06:48:12,3,,,1728666950958710856,,,,,,,,quote,0,1728006169677926427,JavierBlas,3,2,,"Staggering! 

Money rich UAE and Dubai hosting #COP28 makes it a full blown commercial industry event rather the place where difficult policy decisions are made. Not surprising honestly but if this COP gets some solid Loss & Damage money guaranteed, we can probably write it off.",en,,cop28,1700981292,816,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_2Iq1XXYAAasc9.jpg,,1348868629681623040,dubai_scorpion,,1728688111650054171,2023-11-26T08:12:17,0,,,1728688111650054171,,,,,,,,post,0,,,0,0,,Dubai is a key player in the jewelry industry and it annually manufactures and imports hundreds of tons of jewelry from around the world. This has solidified its position as the regional jewelry distribution hub and one of the largest trading centers in the Middle East. ✨ https://t.co/wOfc7fadFO,en,,,1700986337,8,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_2JJFtWQAA3Nrp.jpg,,1465217980476841986,IEGAfricaDMCC,,1728690333935186189,2023-11-26T08:21:07,8,,,1728690333935186189,,,,,,,,post,0,,,0,3,,Thank you @DMCC for your hospitality at the 11th annual Dubai Precious Metals Conference. Our extended thanks to @ahmedbinsulayem and the guest speakers for the invaluable industry insight. It was an honour to be a part of such a prestigious event. https://t.co/z5DsPqFLje,en,ahmedbinsulayem--|--dmcc,,1700986867,229,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://ttnonline.com/Article/353235/Industry-veteran-to-head-soon-to-open-Khalidia-Palace-Hotel-Dubai,https://pbs.twimg.com/media/F_iTnDgWMAAeKUX.jpg,,128506739,ttnworldwide,,1728711189948232075,2023-11-26T09:44:00,0,,,1728711189948232075,,,,,,,,post,0,,,0,0,,"Khalidia Palace Hotel, Dubai by Mourouj Gloria, the soon-to-be-unveiled 5-star oasis of luxury, has appointed industry veteran, Mohammed Iqbal as its new General Manager.

Read more on https://t.co/cWsT1mwIYZ

#TTNews #dubai #hospitality https://t.co/RZvuulsQyc",en,,dubai--|--hospitality--|--ttnews,1700991840,19,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://docs.google.com/forms/d/e/1FAIpQLSfZyxufUbJedTGrPwf4O95anhNnjuXTRFEnuzuPZeCMlynhfA/viewform,https://pbs.twimg.com/media/F_2eArhaQAAAqER.jpg,,1516770605018001408,DTCGroup_,,1728711584850333961,2023-11-26T09:45:34,21,,,1728711584850333961,,1516770605018001408,DTCGroup_,,,,,post,0,,,1,9,,"@DTCGroup_ x @bitgertbrise 

🔥 Q-BRISE Electric Car Launch Event in Dubai!

📍 The Bristol Hotel, Dubai
📆 December 7th 2023
📌 Register Link
https://t.co/ovwOcDlBOm

First-ever crypto project to venture into the automotive industry, their very own electric car.

Bitgert's… https://t.co/SlNNBByeUQ",en,DTCGroup_--|--bitgertbrise,,1700991934,578,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://english.alarabiya.net/business/economy/2023/11/26/Ahead-of-COP28-JLL-calls-for-holistic-strategies-to-integrate-sustainability-in-real,,,22240612,AlArabiya_Eng,,1728730317467369557,2023-11-26T11:00:00,2,,,1728730317467369557,,,,,,,,post,0,,,0,1,,"Stakeholders in the real estate industry must take decisive action to safeguard their assets and secure long-term returns, highlights #JLL at a briefing held in Dubai ahead of the upcoming #COP28.

https://t.co/paeZM8mpD2",en,,cop28--|--jll,1700996400,2051,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_3Gdn4bwAAdh3f.jpg--|--https://pbs.twimg.com/media/F_3GdoAa0AANvHk.jpg,,1707280576464764928,lys0701,,1728756090438033573,2023-11-26T12:42:25,10,,,1728756090438033573,,,,,,,,post,0,,,1,0,,"On November 25, Shandong Heavy Industry Group's global Partner Conference and New Product Exhibition Held in Dubai. 570 dealers and major customers from more than 70 countries in the Middle East, Europe, Africa, South Asia and other regions participated. https://t.co/nsgSKWqzOZ",en,,,1701002545,113,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
http://ms.spr.ly/6014iytxe,https://pbs.twimg.com/media/F_3Kh8wWIAAlx1G.jpg,,59155308,MSCI_Inc,,1728760518658126251,2023-11-26T13:00:01,2,,,1728760518658126251,,,,,,,,post,0,,,0,0,,Catch MSCI's Jasmine Mehta & Beth Byington sharing actionable insights during the in practice workshop at the ICGN-Hawkamah Dubai conference on November 28 where industry leaders will share their approach to #climatetransition finance. https://t.co/olA5fAij9e #COP28 #MSCICOP28 https://t.co/qdJED8eH5W,en,,climatetransition--|--cop28--|--mscicop28,1701003601,691,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,1545584250,SinclairSachs,,1728783030808973730,2023-11-26T14:29:28,3,,,1728783032520241463,1728783030808973730,1545584250,SinclairSachs,,,,,reply,0,,,0,3,,"Same oil giants are ready to grease negotiations at the UN climate talks, starting in days. A huge oil boss will lead the summit in Dubai, and hundreds of industry lobbyists are ready to feast. #Resistance #Indigenous #People #TheEye El #Ojo @trustbrandorg",en,trustbrandorg,indigenous--|--ojo--|--people--|--resistance--|--theeye,1701008968,149,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://ow.ly/fmox50QbjWI,,,225309705,bna_en,,1728857384724975772,2023-11-26T19:24:55,0,,,1728857384724975772,,,,,,,,post,0,,,0,0,,"Industry Ministry, Dubai Future Foundation sign MoU

https://t.co/GDCJkqKXfz",en,,,1701026695,356,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,,,1458420707478626313,ddolnooryahov,,1728862715593245019,2023-11-26T19:55:57,1,,,1728865193520927117,1728864830252319078,1458420707478626313,ddolnooryahov,,,,,reply,0,,,1,0,,"A huge oil boss will lead the summit in Dubai, and hundreds of industry lobbyists are ready to feast.

We cannot let them speak for the Amazon. We'd be standing up to some of the most powerful corporations on Earth -- we can't do it alone.",en,,,1701028557,10,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://video.twimg.com/ext_tw_video/1728932061615157248/pu/vid/avc1/1280x720/txT28MrjvhbbWdRh.mp4?tag=12,https://video.twimg.com/ext_tw_video/1728932061615157248/pu/vid/avc1/1280x720/txT28MrjvhbbWdRh.mp4?tag=12,1233298808030683136,CeLovol,,1728932649857949880,2023-11-27T00:24:00,0,,,1728932649857949880,,,,,,,,post,0,,,0,0,,Shandong Heavy Industry Group Global Partners Conference (Dubai) https://t.co/vbY1nkQvOM,en,,,1701044640,19,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
,https://pbs.twimg.com/media/F_5214-bAAACcGg.jpg--|--https://pbs.twimg.com/media/F_52146bUAAk3Xr.jpg--|--https://pbs.twimg.com/media/F_5214_acAAPhWg.jpg--|--https://pbs.twimg.com/media/F_5215AagAAnhOx.jpg,,1233298808030683136,CeLovol,,1728949992797393069,2023-11-27T01:32:55,0,,,1728949992797393069,,,,,,,,post,0,,,0,0,,Shandong Heavy Industry Group Global Partners Conference (Dubai) https://t.co/Nm2Jed2ugj,en,,,1701048775,9,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
https://kyodonewsprwire.jp/release/202311273373,,,274847386,kyodonewsprwire,,1728951642362695725,2023-11-27T01:39:28,2,,,1728951642362695725,,,,,,,,post,0,,,0,0,,"Shandong Heavy Industry Group Global Partner Conference and New Product Exhibition Held in Dubai【Shandong Heavy Industry Group】
https://t.co/KbDuPMSOub",en,,,1701049168,187,dubai industry,unknown,unknown,2023-11-27 20:03:24.210106
